_id,duration,recorded_date,popularity,likes,views
19768,781,2013-03-27,2.949330501976051,1500,50859
19784,613,2013-03-27,2.991944764096663,182,6083
19816,463,2013-03-27,2.997338271033445,518,17282
23865,236,2013-03-27,2.9948325012784545,106000,3539430
1701,816,2013-04-15,2.9583415159800794,47000,1588728
1706,1212,2013-01-18,2.9926596708628557,216000,7217660
1713,828,2012-10-24,2.9734078227056027,54000,1816098
1716,614,2013-02-27,2.998216029361716,467000,15575929
1718,814,2013-02-27,2.983105474306082,97000,3251645
1723,443,2013-02-28,2.916351741183504,24000,822946
19805,609,2013-02-28,2.987111448066717,197,6595
19810,660,2013-03-27,2.9998265996185194,346,11534
19822,606,2013-03-27,2.9971540377090005,337,11244
19827,427,2013-03-27,2.9982809181919303,593,19778
1704,246,2013-03-27,2.9935870140259873,58000,1937475
23863,185,2013-02-27,2.9520453648862253,11000,372623
23864,215,2013-04-10,2.965721324910685,82000,2764926
1715,1097,2013-04-12,2.9600817234477517,47000,1587794
1708,1057,2013-03-01,2.9544092447685855,42000,1421604
23862,206,2013-02-10,2.961254596476804,34000,1148162
1719,720,2013-04-09,2.937925602195345,37000,1259392
1720,702,2013-02-26,2.945245726879462,41000,1392074
1724,526,2013-02-26,2.9369931064576087,28000,953356
19891,692,2013-04-08,2.9717682020802374,3000,100950
1702,1085,2013-03-27,2.958549513741255,49000,1656217
1710,896,2013-02-27,2.91437049597287,33000,1132320
1709,337,2013-02-28,2.9241256237786555,35000,1196939
1717,921,2013-02-26,2.9907844827698304,46000,1538058
19892,501,2013-01-18,2.9953656606759353,265,8847
1705,372,2013-03-27,2.9184596953419923,20000,685293
1707,489,2012-11-17,2.9796106596925718,88000,2953406
1714,769,2013-02-25,2.988103533337063,47000,1572904
19808,529,2013-01-18,2.997588147467555,261,8707
1703,698,2013-03-27,2.9861301043313135,44000,1473479
1711,945,2013-02-28,2.94861739330428,35000,1186997
1712,740,2013-03-27,2.927106052804993,39000,1332374
1737,166,2012-06-19,2.9983668469939775,47000,1567520
1721,453,2013-05-07,2.955719714145858,41000,1387141
1729,999,2013-02-28,2.9946879939155546,63000,2103725
23877,192,2013-02-26,2.9249502758453105,26000,888904
1734,470,2013-05-02,2.97135122196819,36000,1211570
1742,466,2013-05-07,2.9318425838249453,37000,1262005
23886,503,2013-04-07,2.9963219342793836,279000,9311416
1745,421,2013-05-14,2.9967326393515252,65000,2169029
1746,1025,2013-02-27,2.9713783126868254,65000,2187537
1727,759,2013-03-01,2.9788847365041047,77000,2584860
1739,607,2013-02-27,2.9959240013384734,136000,4539501
1738,1137,2013-05-07,2.998710059020066,363000,12105205
1747,587,2013-04-23,2.9900908389596874,85000,2842723
1731,375,2013-02-26,2.9937448875758075,99000,3306895
23889,282,2013-04-17,2.976587649840182,60000,2015731
23879,302,2013-05-20,2.9853493978301486,48000,1607852
1743,781,2013-05-03,2.9702375447476412,44000,1481363
23875,260,2013-04-24,2.9897026100103785,28000,936548
1732,1013,2013-04-30,2.9674263140649826,72000,2426345
1750,747,2013-05-07,2.994877107799672,145000,4841601
1725,331,2013-02-27,2.983731776284382,156000,5228352
1726,194,2013-02-25,2.9883530994156535,109000,3647494
1730,343,2013-02-26,2.9935402552386954,57000,1904100
1733,359,2013-02-26,2.9989749362801232,809000,26975884
23888,250,2013-04-04,2.9994530409160682,6800,226708
1744,348,2013-05-17,2.9430419281369224,49000,1664944
1736,357,2013-02-27,2.9879578583795263,178000,5957246
23878,350,2013-02-26,2.8767872040505167,16000,556176
23891,247,2013-05-03,2.9887690211373896,88000,2944356
23880,319,2013-05-22,2.995386431774521,89000,2971236
1741,875,2013-05-03,2.996403453017688,382000,12748617
23887,234,2013-02-28,2.9733682269530797,65000,2186073
1752,1108,2013-05-15,2.921109593216015,30000,1027007
1728,454,2013-05-16,2.9945696088777627,419000,13991994
1735,932,2013-05-07,2.8164131894796136,13000,461580
1749,777,2012-09-14,2.975966338784008,49000,1646524
1072,809,2013-02-27,2.984974385188557,64000,2144072
1073,699,2010-11-10,2.965363495316314,84000,2832705
1074,936,2010-06-04,2.952657096120799,25000,846695
1075,600,2010-11-18,2.9903281119287106,123000,4113261
1076,1049,2010-10-12,2.9467206124892735,33000,1119889
1077,870,2010-12-08,2.9137233837703076,23000,789368
1078,763,2011-01-08,2.9134362075128557,26000,892417
1079,1081,2010-12-08,2.97061751967778,29000,976228
1080,937,2010-11-04,2.9794980737544954,20000,671254
1081,596,2010-07-14,2.8446467304341643,16000,562460
1082,1178,2010-12-08,2.8979147433482506,14000,483106
1083,548,2010-10-26,2.9549282520690183,26000,879886
1084,1015,2010-12-08,2.910378409407949,29000,996434
1085,1432,2011-03-02,2.9948945855829296,102000,3405796
1086,590,2011-03-02,2.9621103766958083,35000,1181590
1087,599,2011-03-04,2.969179912508165,63000,2121798
1088,997,2011-03-03,2.98940115686678,95000,3177894
1089,669,2011-03-03,2.957954785548278,35000,1183250
1090,1210,2010-12-10,2.9843070215272984,180000,6031551
1092,1175,2011-03-02,2.9988189266996383,91000,3034528
1093,509,2011-03-04,2.8617994136173,20000,698861
1094,1106,2010-11-04,2.9851968945621516,43000,1440441
1095,1046,2011-03-01,2.978850163836759,40000,1342800
1096,230,2011-03-01,2.9992144784625046,110000,3667627
1098,994,2011-03-02,2.9014366692728695,19000,654848
1100,1091,2010-10-10,2.9992592797082116,465000,15503828
1101,538,2011-03-03,2.9806681963571604,103000,3455601
1102,404,2010-12-04,2.9522206889721225,31000,1050057
1103,1165,2011-03-02,2.980187228742142,49000,1644192
1104,366,2010-11-11,2.9391489293482036,44000,1497032
1105,637,2011-03-02,2.987342204317136,14000,468644
1106,618,2010-11-11,2.9927513921418547,73000,2439227
1107,623,2010-12-04,2.9794359331891282,50000,1678170
1108,1074,2011-03-03,2.970456889807069,62000,2087221
1109,237,2011-03-01,2.9965338114337645,101000,3370561
1110,857,2011-03-02,2.980094179030366,148000,4966286
23894,196,2011-03-01,2.7463926133024272,10000,364114
1753,1047,2013-05-28,2.9955400153596314,80000,2670637
23895,221,2012-11-30,2.9846018906539324,4900,164176
1751,608,2013-05-29,2.9742118338640258,34000,1143160
23896,202,2013-03-15,2.9569778208182327,16000,541093
1755,363,2013-05-30,2.9902844692984596,186000,6220144
1756,1393,2013-02-28,2.985730725219604,166000,5559778
1754,477,2013-04-24,2.9278174308006397,37000,1263740
1757,753,2013-02-28,2.9414090918301383,45000,1529879
1758,864,2013-02-28,2.991955303851379,49000,1637725
1760,641,2013-02-27,2.9831155658970228,30000,1005660
1759,851,2013-02-27,2.9946283853338076,152000,5075755
23903,221,2013-02-28,2.9575689538323484,47000,1589143
1764,954,2013-06-10,2.994325964160602,424000,14160115
1765,1192,2013-06-10,2.9378282104953914,24000,816930
1766,786,2013-06-11,2.9511162851755253,58000,1965358
1767,842,2013-06-11,2.959000438048104,51000,1723555
1768,1007,2013-06-11,2.969192417567006,47000,1582922
1770,560,2013-06-11,2.8827083621604173,20000,693792
1771,818,2013-06-11,2.9915276787162255,95000,3175635
1769,1045,2013-06-13,2.936565979743288,42000,1430242
1763,192,2013-05-04,2.995642952542563,65000,2169818
1772,811,2013-02-28,2.9948341935476583,53000,1769714
23912,310,2013-06-12,2.983865811291801,84000,2815140
1774,944,2013-06-24,2.9829954345254874,140000,4693269
23913,238,2013-04-05,2.8830629660951796,18000,624336
1776,1246,2013-06-25,2.9949876741995363,42000,1402343
23915,191,2013-05-16,2.9840124075235903,40000,1340477
1777,1043,2013-06-26,2.958312447099621,18000,608455
23916,365,2013-03-15,2.9763052282183495,44000,1478343
23917,251,2013-06-27,2.9571278713971028,57000,1927546
23918,206,2013-06-27,2.9982573205912013,65000,2167926
23919,231,2013-06-27,2.9928392086782547,159000,5312681
23920,273,2013-06-27,2.958628953411904,66000,2230763
23921,234,2013-06-27,2.931802094982011,42000,1432566
1762,582,2013-06-27,2.96550701549305,43000,1450005
1778,1224,2013-02-26,2.9949319761100264,100000,3338974
23923,236,2013-06-12,2.974588683792101,75000,2521357
1779,964,2013-07-01,2.987723056258825,23000,769817
1781,294,2013-02-09,2.982291049239223,56000,1877751
1782,513,2013-02-27,2.999582036261321,273000,9101268
23927,164,2013-02-26,2.961865975564606,6400,216080
1784,853,2013-07-06,2.975403710786182,78000,2621493
23928,247,2013-06-14,2.9756159162066558,82000,2755732
1785,728,2013-07-08,2.9771136121942576,43000,1444352
23929,285,2013-02-27,2.963060649678174,71000,2396171
1786,1187,2013-07-09,2.927318499889271,23000,785702
23930,210,2013-02-28,2.9638325680380295,41000,1383344
1787,635,2013-07-10,2.9976596417538652,151000,5037263
23931,186,2013-02-27,2.993014564269132,69000,2305368
1761,487,2013-07-11,2.9706854507185128,68000,2289034
1788,874,2012-03-02,2.952869738252705,36000,1219153
23933,259,2013-06-12,2.9910868971237505,178000,5951014
1780,640,2013-07-15,2.9453215775731434,40000,1358086
1789,827,2013-06-13,2.9832120439240337,107000,3586738
23936,316,2013-06-20,2.989796352659494,170000,5686006
1792,687,2013-07-18,2.8379318424125963,1000000,35236928
1794,885,2013-05-04,2.997918401874872,46000,1534398
23938,252,2013-05-08,2.9816821503891666,26000,871991
1793,691,2013-07-22,2.9771288839691086,22000,738967
1796,363,2013-02-27,2.9868601732850513,38000,1272239
1795,638,2013-06-11,2.981549300281284,41000,1375124
23942,274,2013-06-22,2.9855786257278636,29000,971336
1797,318,2013-07-25,2.9518029612487307,55000,1863268
23943,81,2012-07-12,2.9394473838918285,1100,37422
1798,345,2013-07-26,2.9229283959914616,34000,1163217
1799,630,2013-06-10,2.9631876229396044,34000,1147413
1801,1095,2013-04-16,2.943495013995399,32000,1087143
1802,463,2011-03-02,2.9796011918404766,26000,872600
1804,656,2013-04-18,2.9726941921434915,83000,2792080
1805,561,2013-02-26,2.9898494610796345,54000,1806111
1806,529,2013-02-23,2.9672453874170452,55000,1853571
1807,476,2013-02-27,2.97598381064807,24000,806456
1800,843,2013-02-28,2.9916804250925573,166000,5548721
1808,1164,2013-02-28,2.9959579025115297,49000,1635537
1773,865,2013-03-01,2.987951856883288,58000,1941129
1809,689,2013-03-22,2.969560386280415,55000,1852126
1810,1292,2013-05-01,2.9902652956416187,258000,8627997
23955,272,2013-06-13,2.9892020290425307,43000,1438511
1813,911,2013-08-14,2.9416016432627234,35000,1189828
23956,263,2013-06-25,2.9937223944252285,91000,3039694
1812,602,2013-08-15,2.985487152641386,159000,5325764
23958,249,2013-06-22,2.9991773684932133,126000,4201152
23959,215,2013-08-19,2.94759724768107,3200,108563
23965,220,2013-08-20,2.985099993223605,137000,4589461
1811,1023,2013-08-28,2.971218938199957,68000,2288623
23968,233,2013-02-27,2.8935185185185186,22000,760320
1815,855,2013-09-03,2.9981913070236823,880000,29351029
1791,910,2013-06-11,2.9714725713702492,69000,2322081
23969,150,2013-06-22,2.88053533641329,13000,451305
1814,410,2013-09-05,2.9660999205783125,85000,2865716
1816,896,2013-06-13,2.9717093272050086,36000,1211424
23971,284,2013-07-08,2.999130252226854,49000,1633807
1817,925,2013-09-09,2.9971886370584393,25000,834115
23972,235,2013-05-16,2.9520938428459873,42000,1422719
1818,930,2013-09-10,2.964184566299377,22000,742194
1819,904,2013-07-08,2.947088427766107,39000,1323340
23973,233,2013-06-22,2.982007136937081,63000,2112671
1821,513,2013-09-12,2.9975961365918553,948000,31625341
1820,1032,2013-06-12,2.9617724587573186,53000,1789469
1822,943,2013-02-28,2.986524736844279,94000,3147471
1823,462,2013-06-12,2.9565140264851486,34000,1150003
1824,528,2013-02-28,2.962549146574235,42000,1417698
23976,343,2013-06-13,2.9708661366469253,23000,774185
1825,1071,2013-09-19,2.947441450776027,26000,882121
1826,1042,2013-06-21,2.9886665247629267,172000,5755075
23977,242,2013-06-11,2.9851521721197725,131000,4388386
1827,1099,2013-09-23,2.9961735039452275,94000,3137335
1829,577,2013-02-28,2.9881189072117142,54000,1807157
1828,1107,2013-06-25,2.997344566809847,140000,4670801
23979,305,2013-03-01,2.980559818449249,86000,2885364
1830,646,2013-09-26,2.986558398703458,143000,4788120
1831,926,2013-05-05,2.99690895284828,255000,8508767
23980,240,2013-09-19,2.960659415609693,27000,911959
1832,820,2013-09-30,2.9954949894997203,56000,1869474
23981,258,2013-04-17,2.9909773304082248,89000,2975616
1833,1033,2013-10-01,2.996790916415066,250000,8342257
1834,711,2013-04-11,2.99419745183472,58000,1937080
1835,589,2013-06-12,2.9845655325317644,49000,1641780
1837,974,2013-02-28,2.963873384829695,79000,2665431
1836,863,2013-06-14,2.960166169553315,71000,2398514
1838,829,2013-06-14,2.947774002725265,31000,1051641
2746,233,2013-09-20,2.9666585451758976,47000,1584274
1839,631,2013-10-08,2.93284159355948,24000,818319
1840,834,2013-06-26,2.9957057709967287,26000,867909
1841,702,2013-04-17,2.9456088573508143,31000,1052414
1843,1002,2013-07-15,2.9834203870540437,40000,1340743
23986,212,2013-09-20,2.9657456378824576,24000,809240
1847,910,2013-10-14,2.9245729546267896,38000,1299335
1846,1005,2013-04-18,2.9689214514269304,49000,1650431
1848,886,2013-09-28,2.9682918964282003,44000,1482334
1849,533,2013-06-14,2.995226070447717,91000,3038168
1850,784,2013-06-11,2.96983352520021,38000,1279533
1851,800,2013-06-14,2.948443070856379,39000,1322732
1852,777,2013-06-13,2.9890371942685827,73000,2442258
1853,836,2013-07-25,2.9825671177762336,67000,2246387
1854,450,2013-05-03,2.9877055914910144,32000,1071056
1855,831,2013-06-11,2.9299071691993035,31000,1058054
1783,807,2013-06-26,2.9350258649154344,20000,681425
1856,708,2013-10-03,2.9404564911679714,40000,1360333
1857,518,2013-06-14,2.966013719932036,35000,1180035
23995,122,2013-06-12,2.9202581131364513,3100,106155
1790,494,2013-10-31,2.9891674146140397,76000,2542514
1859,1062,2013-02-28,2.9746394142102095,75000,2521314
1858,459,2013-10-01,2.9674138764111313,53000,1786067
23997,255,2013-09-20,2.840377469457588,17000,598512
1860,850,2013-11-05,2.9498873143045934,30000,1016988
19138,939,2013-06-13,2.999651203348448,258,8601
19136,246,2013-11-06,2.998145477024521,582,19412
19129,543,2013-11-06,2.9865604778496766,180,6027
19126,734,2013-11-06,2.997002997002997,480,16016
19115,396,2013-11-06,2.987567266654296,161,5389
19092,349,2013-11-06,2.9889242906994387,197,6591
19101,420,2013-11-06,2.994087306579444,476,15898
19133,365,2013-11-06,2.9913964262078094,226,7555
1861,1144,2013-11-06,2.9581843574624465,52000,1757835
23998,254,2013-10-28,2.9933039789989793,70000,2338553
1862,371,2013-11-07,2.993345709009112,251000,8385266
1842,969,2013-06-12,2.96837478474586,79000,2661389
1863,686,2013-06-13,2.915099064783218,33000,1132037
1864,528,2013-10-11,2.9889544546743174,33000,1104065
1873,762,2013-09-20,2.9768631580107936,27000,906995
1866,424,2013-10-10,2.943563143407214,37000,1256980
1872,797,2013-06-11,2.9531061508771463,20000,677253
1874,816,2013-06-11,2.9294479089234646,24000,819267
24003,255,2013-06-12,2.9776887366131954,96000,3223977
1875,607,2013-11-19,2.9767686706064462,38000,1276552
1876,551,2013-10-26,2.9467720874380947,32000,1085934
1878,555,2013-06-11,2.9970526453162707,79000,2635923
1877,1077,2013-06-10,2.9522586043577026,35000,1185533
1879,798,2013-03-14,2.987015472740149,103000,3448258
1880,856,2013-06-12,2.990710278737649,260000,8693587
1881,589,2013-06-25,2.9947232975497173,30000,1001762
24006,145,2013-06-12,2.9966375963441023,374000,12480655
1882,789,2013-12-02,2.96167075396588,51000,1722001
1883,345,2013-06-25,2.976384514863497,63000,2116662
1885,255,2013-10-14,2.9770698636427575,40000,1343603
1886,844,2013-02-25,2.912392124475639,28000,961409
1890,885,2013-09-20,2.9593046291744693,54000,1824753
1888,718,2013-12-05,2.9331701621635715,36000,1227341
1889,468,2013-09-20,2.8711077690809037,21000,731425
1891,919,2013-11-16,2.9731580999690106,78000,2623473
24012,260,2013-07-18,2.9395133248912577,38000,1292731
1887,669,2013-12-12,2.973665461421849,49000,1647798
1892,695,2013-10-18,2.9812380750477,27000,905664
1893,742,2013-10-11,2.9776662087965438,46000,1544834
1894,1747,2013-10-30,2.9997026279048398,381000,12701259
1895,581,2013-10-23,2.9614145109311036,34000,1148100
24016,244,2013-12-05,2.984562825047467,47000,1574770
1897,981,2013-12-19,2.987589552996851,115000,3849257
1896,922,2013-10-02,2.9898740799342036,187000,6254444
1865,901,2013-12-05,2.9773959470338114,53000,1780079
24017,276,2013-04-08,2.974387184334805,89000,2992213
1898,839,2014-01-02,2.9969830370760104,351000,11711778
1803,838,2013-12-04,2.9520202496027337,47000,1592130
1901,655,2012-12-18,2.9946643342706287,29000,968389
2747,288,2013-11-06,2.998057955667508,430000,14342618
1900,748,2014-01-07,2.991324002460991,155000,5181652
1902,606,2013-06-11,2.94246058096896,37000,1257451
24019,303,2013-06-19,2.986845721313486,199000,6662547
1903,375,2014-01-09,2.983625716524993,41000,1374167
1904,455,2013-10-30,2.954967411727318,53000,1793590
24020,174,2013-10-10,2.9713287505769905,43000,1447164
1905,817,2014-01-13,2.9118349324895485,33000,1133306
1906,1002,2013-06-19,2.970157344085303,88000,2962806
1907,777,2013-12-05,2.9704685914202966,36000,1211930
24021,346,2013-10-16,2.9995490604930666,685000,22836766
1908,1045,2014-01-16,2.976324310649321,92000,3091061
1909,956,2013-10-15,2.979155299284717,73000,2450359
1910,868,2013-06-13,2.971104801305359,37000,1245328
6292,593,2013-12-05,2.989061307555329,235,7862
6027,471,2013-10-30,2.885915214848793,1900,65837
6032,514,2013-10-30,2.999325994158616,267,8902
6056,554,2013-10-30,2.8728202476371054,1000,34809
6059,405,2013-10-30,2.998986828774063,148,4935
6061,829,2013-10-30,2.9975617918439545,627,20917
6063,580,2013-10-30,2.9979811574697175,891,29720
6069,649,2013-10-30,2.9960707269155207,305,10180
1911,708,2013-10-30,2.9898010098995074,119000,3980198
1912,470,2013-10-22,2.9970725023949822,84000,2802735
1913,905,2013-11-18,2.9415059634339515,47000,1597821
24024,354,2013-06-14,2.995163346046732,56000,1869681
1914,748,2014-01-27,2.953809371568368,34000,1151056
1915,308,2013-10-30,2.9163871795619585,32000,1097248
1916,811,2013-11-23,2.946695233767987,31000,1052026
24026,300,2013-10-03,2.9987931686028793,123000,4101650
1917,422,2014-01-30,2.9989758214647453,53000,1767270
1918,656,2013-12-05,2.936108030707173,39000,1328289
1919,570,2013-12-05,2.982051364178053,27000,905417
1920,780,2013-10-30,2.969069048399874,22000,740973
1922,695,2013-06-12,2.9798890084465883,64000,2147731
1921,522,2013-11-26,2.937849787740353,34000,1157309
1924,627,2013-08-06,2.987251646078666,29000,970792
1926,1073,2013-06-20,2.9417177305537066,43000,1461731
1927,725,2013-02-28,2.976724495052436,36000,1209383
1928,690,2013-11-26,2.9028070143829083,29000,999033
1925,627,2013-12-05,2.9825261250647768,136000,4559893
1845,878,2012-10-12,2.9667698950448096,39000,1314561
24033,215,2013-06-27,2.975676817692184,60000,2016348
1930,546,2014-02-18,2.9873820450870636,184000,6159239
1931,828,2013-10-30,2.9945038021642563,70000,2337616
1932,548,2013-02-28,2.988977623679376,86000,2877238
1935,943,2013-09-13,2.980669407614152,47000,1576827
1933,576,2013-07-15,2.937426292358775,27000,919172
24035,229,2013-09-20,2.8665013013915908,15000,523286
1929,850,2014-02-25,2.970719842551848,24000,807885
24036,223,2013-11-06,2.991014692761475,200000,6686694
1936,389,2014-02-26,2.996954258114428,43000,1434790
1937,576,2013-11-19,2.9673185945816765,37000,1246917
1939,612,2013-06-07,2.9105712888103557,31000,1065083
1938,824,2013-03-12,2.9597479858356515,53000,1790693
1940,485,2013-11-11,2.907227151348092,27000,928720
1942,282,2013-08-12,2.9672428260970194,25000,842533
1941,547,2013-08-19,2.9831168556046066,69000,2313017
1934,929,2012-06-26,2.9852467747461695,44000,1473915
24041,219,2013-02-27,2.979098101927909,131000,4397304
1943,1017,2014-03-10,2.9951530610030206,69000,2303722
1944,460,2013-06-11,2.954716401823445,46000,1556833
1945,573,2013-07-17,2.9762599940173406,79000,2654338
1948,910,2013-06-12,2.9347965883852836,34000,1158513
1946,861,2012-02-19,2.928171942256449,29000,990379
24044,213,2013-02-27,2.9206965969557688,27000,924437
1950,2088,2014-03-18,2.9968116003285754,173000,5772802
1951,1088,2014-03-18,2.996336227731169,349000,11647558
1949,957,2014-03-18,2.9999250018749533,30000,1000025
24045,216,2014-03-18,2.865493724568743,20000,697960
1952,1996,2014-03-20,2.9692719423336134,38000,1279775
1953,1397,2014-03-20,2.976109462757801,82000,2755275
1954,982,2014-03-20,2.994527500991937,84000,2805117
1956,1198,2014-03-17,2.93381056651882,33000,1124817
1955,780,2014-03-18,2.9929999922594828,58000,1937855
1958,545,2014-03-20,2.924023494057158,31000,1060183
24048,207,2014-03-12,2.9642318130187797,47000,1585571
1959,1126,2014-03-27,2.994238828887467,492000,16431555
1961,585,2014-03-12,2.997860792546383,109000,3635926
24049,228,2014-03-19,2.9751345690554762,40000,1344477
1962,281,2014-03-31,2.9501570958653547,24000,813516
1963,269,2014-04-01,2.985098076182845,57000,1909485
1964,1487,2014-03-18,2.998244054699018,152000,5069634
1957,582,2014-03-18,2.9670655721491443,75000,2527750
1960,810,2013-10-01,2.921160456766396,34000,1163921
1966,1094,2014-03-20,2.9387582375026042,45000,1531259
1965,400,2014-03-20,2.963155441436082,78000,2632329
24053,254,2013-10-08,2.9824194566490587,91000,3051214
1969,430,2014-04-08,2.9984083274396087,286000,9538394
1971,269,2014-03-19,2.9165572957680754,26000,891462
1972,1115,2014-03-17,2.998690857248607,35000,1167176
1973,287,2014-03-21,2.9763391302384425,87000,2923054
24196,277,2014-03-19,2.998657224660957,154000,5135632
1974,1077,2015-04-14,2.9735831448157866,78000,2623098
1947,999,2014-03-21,2.9332722467747976,42000,1431848
1976,384,2013-11-27,2.9908859547995563,44000,1471136
1977,948,2014-03-19,2.943422643670846,37000,1257040
1978,687,2014-03-18,2.983911686942738,89000,2982662
1979,756,2014-03-20,2.979276155065365,40000,1342608
1981,738,2014-03-20,2.984499787176741,84000,2814542
1984,358,2013-10-14,2.9703184181344238,33000,1110992
24060,201,2013-08-20,2.998786576104163,235000,7836503
1983,424,2014-04-24,2.9845947784252544,171000,5729421
1985,920,2014-03-19,2.9800670194149075,130000,4362318
24062,251,2014-03-20,2.9063965913780776,15000,516103
1986,879,2014-04-28,2.9911382473228514,281000,9394417
24063,276,2014-03-20,2.9803382825871605,21000,704618
1987,379,2014-04-29,2.9770789062694867,37000,1242829
1988,716,2014-03-17,2.972563241282958,40000,1345640
24064,275,2014-03-12,2.974372350234632,26000,874134
1989,1102,2014-05-01,2.992528462110849,52000,1737661
1990,841,2014-03-21,2.993404460899616,140000,4676949
1991,365,2014-03-20,2.9788919222964805,102000,3424092
1992,391,2014-03-20,2.9146579056907784,32000,1097899
1993,556,2014-03-20,2.998834419977095,121000,4034901
24067,259,2014-03-20,2.992130241809689,197000,6583938
1994,1000,2014-05-08,2.9834727785508197,147000,4927144
1996,1115,2014-03-17,2.9514541138043815,48000,1626317
1995,835,2013-09-09,2.973745789671586,45000,1513243
24069,293,2014-03-20,2.899988110048749,20000,689658
1997,839,2014-05-13,2.989503439038919,202000,6756975
2002,880,2014-03-18,2.9876252561888657,45000,1506213
2000,831,2013-09-17,2.9984052232218987,64000,2134468
1998,705,2014-03-25,2.996705897278169,514000,17152167
2003,656,2014-03-14,2.9827938682935895,39000,1307499
24072,252,2013-10-25,2.9898216773384445,111000,3712596
2005,1213,2014-05-20,2.9978942790583893,225000,7505268
2007,537,2014-03-12,2.9689139861084515,40000,1347294
2008,853,2014-03-11,2.979287989894255,60000,2013904
1999,774,2014-01-16,2.985738124226611,126000,4220062
2006,842,2014-01-16,2.967233266923827,35000,1179550
2009,286,2014-03-19,2.968616161022688,48000,1616915
2004,626,2014-03-17,2.9609875562110055,31000,1046948
2010,1381,2014-03-18,2.9654121737583266,80000,2697770
2015,579,2014-03-18,2.9984840407677074,113000,3768571
24076,283,2014-03-20,2.9877662463620114,78000,2610646
2012,395,2014-06-02,2.9876188805562776,210000,7029009
2013,778,2014-03-18,2.9983393288762565,44000,1467479
2014,294,2013-06-20,2.977471988859674,39000,1309836
2016,1048,2014-03-18,2.8851494146753125,24000,831846
2017,542,2014-03-13,2.986900945901748,120000,4017542
2019,985,2014-04-26,2.9917370385696183,83000,2774308
2018,259,2014-03-18,2.9555888011001743,34000,1150363
2020,938,2014-03-17,2.925093373159176,35000,1196543
2021,571,2013-06-13,2.9786613284982275,39000,1309313
2011,866,2014-03-20,2.977546167636894,57000,1914328
2022,1019,2014-05-15,2.955499384916972,61000,2063949
2023,867,2014-03-15,2.998897193864037,274000,9136692
2028,255,2014-05-15,2.982909648622804,156000,5229793
24084,267,2014-02-12,2.879804537056264,19000,659767
2031,229,2014-06-19,2.9799815674594683,55000,1845649
2029,707,2014-03-20,2.9653628179552136,51000,1719857
2748,216,2014-03-20,2.9862937898263997,102000,3415605
2030,1047,2014-06-23,2.951087567990291,48000,1626519
2032,1140,2014-03-31,2.9869625577749987,46000,1540026
2033,1043,2014-05-22,2.981096624592919,37000,1241154
2034,584,2014-05-10,2.9531477207802768,1500000,50793260
2035,991,2013-06-10,2.983233351144991,34000,1139703
2001,818,2013-10-10,2.959220980303998,31000,1047573
24088,203,2014-03-20,2.977070535832556,89000,2989516
2036,1061,2014-07-01,2.9964536566047912,222000,7408758
2037,970,2014-06-23,2.92757615723426,40000,1366318
2038,944,2014-01-15,2.988817592744279,106000,3546553
2041,737,2014-06-04,2.9630620452493437,70000,2362421
2043,1169,2014-03-14,2.980926329954477,63000,2113437
24091,270,2014-03-19,2.9570388938806933,57000,1927604
2044,888,2014-07-08,2.954902756562447,49000,1658261
2042,1191,2013-06-13,2.9437816211209133,45000,1528646
24092,250,2014-03-24,2.9902226016132722,190000,6354042
2027,689,2014-07-10,2.9620734970182743,52000,1755527
2045,1103,2014-03-21,2.9921038379715927,100000,3342130
2046,547,2014-03-18,2.9459906504316233,41000,1391722
2047,301,2013-11-12,2.8858496403077005,25000,866296
2048,718,2014-03-17,2.943587615149468,40000,1358886
24095,285,2014-06-23,2.9302902269326636,16000,546021
2049,260,2014-07-17,2.9936387072179658,158000,5277858
24096,218,2014-03-20,2.9605105683928334,47000,1587564
2749,269,2014-07-21,2.9954290218736936,386000,12886301
2050,638,2014-07-22,2.9878450727633643,192000,6426036
2039,766,2014-03-14,2.987003817933971,55000,1841310
2053,1164,2014-03-19,2.922978720714913,37000,1265832
2052,297,2014-06-09,2.931353971461175,28000,955190
2054,768,2014-03-19,2.9987462384774366,63000,2100878
2056,1013,2014-04-26,2.964650774726776,56000,1888924
2055,1212,2014-02-12,2.992561821339626,81000,2706711
24105,303,2014-08-06,2.982300049207951,36000,1207122
2057,622,2014-08-12,2.9330766192939874,28000,954629
2060,1025,2014-03-15,2.977469616864388,69000,2317404
24106,167,2013-09-20,2.9654853095788734,75000,2529097
2059,249,2014-08-14,2.9888976913175735,186000,6223030
2061,393,2014-07-08,2.957714541110589,36000,1217156
2064,329,2014-03-12,2.9836379887166595,23000,770871
2062,311,2014-03-17,2.9924755158200083,47000,1570606
2066,1158,2014-07-08,2.9451510919147674,52000,1765614
24109,308,2014-07-16,2.951139459538157,60000,2033113
2063,258,2014-08-21,2.995525433883137,32000,1068260
2067,403,2014-03-17,2.9677158176209266,39000,1314142
2065,590,2014-03-13,2.9276069341700968,22000,751467
24111,310,2014-06-23,2.999304665017736,131000,4367679
2068,829,2014-08-26,2.91913805151184,32000,1096214
2073,266,2014-06-27,2.971625403224277,47000,1581626
2071,364,2014-07-08,2.9415119371356875,49000,1665810
2072,1027,2014-07-09,2.9911367562469997,284000,9494718
24113,256,2014-03-13,2.95767227065315,43000,1453846
